ID,Название,Status,Вердикт,Энтропия_Шеннона,Энтропия_Перестановок,Фрактал_Размерность_GP,Асимметрия_Сдвига,Эксцесс_Хвостов,Автокорреляция_Лаг1,Херст_Хаотичность,Радиус_Облака,Коэф_Сдвига_Аномалий,Доля_Оси_X,Доля_Оси_Y,Доля_Оси_Z,Сила_Закрутки_Ротора,Индекс_Сквозных_Дыр,Коэф_Ветвления,Частота_Фурье
A000187,"Generalized Euler numbers, c(5,n).",Успешно,Строгий кристаллический тренд,3.7004,-0.0,0.0,3.1754,8.0833,1.0,0.4844,1.7088766519594886e+35,12.0,1.0,0.0,0.0,6.65686341388795e+62,0.0,1.0,1.0
A000188,"(1) Number of solutions to x^2 == 0 (mod n). (2) Also square root of largest square dividing n. (3) Also max_{ d divides n } gcd(d, n/d).",Успешно,Аномальный Сдвиг / Выброс,1.8449,2.0284,0.0,2.2537,4.9924,0.0673,0.5206,2.39,5.39,0.3608,0.3416,0.2976,12.26,0.4472,-0.3756,20.0
A000189,Number of solutions to x^3 == 0 (mod n).,Успешно,Аномальный Сдвиг / Выброс,2.008,2.0428,0.0,2.7522,8.6249,-0.0671,0.5004,3.71,6.48,0.3542,0.3428,0.303,26.72,0.2773,-0.4738,20.0
A000190,Number of solutions to x^4 == 0 (mod n).,Успешно,Аномальный Сдвиг / Выброс,2.0873,2.0767,0.0,3.8821,19.1053,0.0371,0.5193,4.76,9.18,0.3528,0.3371,0.3101,45.02,0.2773,-0.4207,11.0
A000191,"Generalized tangent numbers d(3, n).",Успешно,Строгий кристаллический тренд,3.8074,-0.0,0.0,3.3282,9.0769,1.0,0.486,7.087703388693678e+34,12.99,1.0,0.0,0.0,5.07339075859802e+62,0.0,1.0,1.0
A000192,"Generalized Euler numbers c(6,n).",Успешно,Строгий кристаллический тренд,3.7004,-0.0,0.0,3.1754,8.0833,1.0,0.4844,1.488173662780603e+37,12.0,1.0,0.0,0.0,2.4345891321157976e+66,0.0,1.0,1.0
A000193,Nearest integer to log n.,Успешно,Строгий кристаллический тренд,1.5079,-0.0,3.0,-1.5981,2.2234,0.9727,0.7971,1.2,20.75,0.8278,0.1035,0.0686,0.41,0.1715,-0.0441,1.0
A000194,"n appears 2n times, for n >= 1; also nearest integer to square root of n.",Успешно,Строгий кристаллический тренд,3.1737,-0.0,0.0,-0.5835,-0.4581,0.9923,0.8101,3.42,9.8,0.8999,0.06,0.0402,2.2,0.0618,-0.1084,1.0
A000195,a(n) = floor(log(n)).,Успешно,Строгий кристаллический тренд,1.8459,-0.0,2.6262,-1.0046,0.6977,0.9763,0.769,1.21,20.75,0.8318,0.1017,0.0665,0.43,0.1562,-0.0513,1.0
A000196,"Integer part of square root of n. Or, number of positive squares <= n. Or, n appears 2n+1 times.",Успешно,Строгий кристаллический тренд,3.1283,-0.0,0.0,-0.5655,-0.5768,0.9921,0.8119,3.38,10.1,0.8987,0.0612,0.0401,2.0,0.0641,-0.1048,1.0
A000197,a(n) = (n!)!.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000198,Largest order of automorphism group of a tournament with n nodes.,Успешно,Строгий кристаллический тренд,4.2012,-0.0,0.0,2.8913,6.7436,0.8974,0.6645,29615041.33,27.41,0.7012,0.1698,0.1289,983459028143573.1,0.0,-0.0352,1.0
A000199,Coefficient of q^(2n-1) in the series expansion of Ramanujan's mock theta function f(q).,Успешно,Строгий кристаллический тренд,5.5739,0.2964,0.0,1.7779,2.223,1.0,0.7502,4690.69,5.25,0.9921,0.0042,0.0036,325285.25,0.0,0.9903,1.0
A000200,Number of bicentered hydrocarbons with n atoms.,Успешно,Строгий кристаллический тренд,4.7489,0.3998,0.0,4.5747,20.6725,1.0,0.5819,3371593613.97,20.34,0.9995,0.0005,0.0,2.331956655703186e+16,0.0,1.0,1.0
A000201,"Lower Wythoff sequence (a Beatty sequence): a(n) = floor(n*phi), where phi = (1+sqrt(5))/2 = A001622.",Успешно,Строгий кристаллический тренд,6.0875,-0.0,0.0,0.0006,-1.1984,0.9999,0.8016,46.24,1.23,0.9878,0.0066,0.0056,78.5,0.0055,-0.6098,1.0
A000202,"a(8i+j) = 13i + a(j), where 1<=j<=8.",Успешно,Строгий кристаллический тренд,6.0875,-0.0,0.0,0.0,-1.2012,0.9999,0.8016,46.45,1.23,0.9879,0.0065,0.0056,78.85,0.0055,-0.6098,1.0
A000203,"a(n) = sigma(n), the sum of the divisors of n. Also called sigma_1(n).",Успешно,Сложная динамическая структура,5.3896,2.3238,0.0,0.6488,-0.2098,0.5293,0.7696,59.92,3.85,0.5663,0.284,0.1497,6559.58,0.0048,-0.8352,1.0
A000204,"Lucas numbers (beginning with 1): L(n) = L(n-1) + L(n-2) with L(1) = 1, L(2) = 3.",Успешно,Строгий кристаллический тренд,5.2854,-0.0,0.0,3.6298,13.1366,1.0,0.6485,19347799.48,14.51,1.0,0.0,0.0,8.66,0.0,1.0,1.0
A000205,Number of positive integers <= 2^n of form x^2 + 3 y^2.,Успешно,Строгий кристаллический тренд,5.1144,-0.0,0.0,4.1004,16.8048,1.0,0.6158,515571812.08,17.23,0.9998,0.0002,0.0,164241085790436.53,0.0,1.0,1.0
A000206,Even sequences with period 2n.,Успешно,Строгий кристаллический тренд,4.789,-0.0,0.0,4.6415,20.591,1.0,0.5495,14512216955723.01,20.74,0.9999,0.0001,0.0,1.1291836396701668e+23,0.0,1.0,1.0
A000207,Number of inequivalent ways of dissecting a regular (n+2)-gon into n triangles by n-1 non-intersecting diagonals under rotations and reflections; also the number of (unlabeled) maximal outerplanar graphs on n+2 vertices.,Успешно,Строгий кристаллический тренд,4.8008,-0.0,0.0,4.7809,22.0273,1.0,0.5531,18973062641207.4,21.89,0.9998,0.0002,0.0,4.0657203395988575e+23,0.0,1.0,1.0
A000208,Number of even sequences with period 2n.,Успешно,Строгий кристаллический тренд,4.6235,-0.0,0.0,4.3586,17.9495,1.0,0.5484,563229294281.22,18.49,0.9999,0.0001,0.0,2.0037433134043696e+20,0.0,1.0,1.0
A000209,Nearest integer to tan n.,Успешно,Аномальный Сдвиг / Выброс,3.1703,1.5821,0.0,-7.196,55.0429,-0.0304,0.4797,21.41,18.3,0.3387,0.3385,0.3228,1595.89,0.1414,-0.5001,26.0
A000210,A Beatty sequence: floor(n*(e-1)).,Успешно,Строгий кристаллический тренд,6.0875,-0.0,0.0,-0.0005,-1.2017,0.9999,0.8018,49.12,1.17,0.9886,0.0061,0.0053,71.81,0.0052,-0.3894,1.0
A000211,"a(n) = a(n-1) + a(n-2) - 2, a(0) = 4, a(1) = 3.",Успешно,Строгий кристаллический тренд,5.0875,0.2006,0.0,3.3423,10.9235,1.0,0.6486,1206298.55,12.6,1.0,0.0,0.0,388433.26,0.0,1.0,1.0
A000212,a(n) = floor(n^2/3).,Успешно,Строгий кристаллический тренд,5.7179,-0.0,0.0,0.6482,-0.8481,1.0,0.7886,408.13,1.98,0.9923,0.0073,0.0004,532.4,0.0006,0.9989,1.0
A000213,Tribonacci numbers: a(n) = a(n-1) + a(n-2) + a(n-3) with a(0)=a(1)=a(2)=1.,Успешно,Строгий кристаллический тренд,5.0809,-0.0,0.0,3.9639,15.7252,1.0,0.6262,174937334.12,16.43,1.0,0.0,0.0,8758.14,0.0,1.0,1.0
A000214,"Number of equivalence classes of Boolean functions of n variables under action of AG(n,2).",Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000215,Fermat numbers: a(n) = 2^(2^n) + 1.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000216,"Take sum of squares of digits of previous term, starting with 2.",Успешно,Сложная динамическая структура,3.0641,1.7266,0.0,1.1181,0.2341,0.469,0.4309,70.36,3.01,0.4454,0.359,0.1956,5253.73,0.0412,-0.0138,8.0
A000217,"Triangular numbers: a(n) = binomial(n+1,2) = n*(n+1)/2 = 0 + 1 + 2 + ... + n.",Успешно,Строгий кристаллический тренд,5.7549,-0.0,0.0,0.6381,-0.8593,1.0,0.7887,623.18,1.96,0.993,0.007,0.0,1157.59,0.0004,1.0,1.0
A000218,Take sum of squares of digits of previous term; start with 3.,Успешно,Сложная динамическая структура,3.3217,1.8582,0.0,1.06,0.1917,0.4452,0.3915,69.02,2.99,0.4369,0.3632,0.1999,5407.1,0.0224,-0.0262,9.0
A000219,Number of plane partitions (or planar partitions) of n.,Успешно,Строгий кристаллический тренд,5.3088,-0.0,0.0,3.2859,10.6029,1.0,0.6697,44613067.46,12.54,0.9972,0.0028,0.0,9885866577554.19,0.0,1.0,1.0
A000220,Number of asymmetric trees with n nodes (also called identity trees).,Успешно,Строгий кристаллический тренд,4.7672,0.1872,0.0,4.5988,21.1311,1.0,0.5933,2221412877.29,20.7,0.9995,0.0005,0.0,9241519873920166.0,0.0,1.0,1.0
A000221,Take sum of squares of digits of previous term; start with 5.,Успешно,Сложная динамическая структура,3.257,1.7034,0.0,0.9984,-0.0904,0.4649,0.3556,70.43,2.97,0.4423,0.3597,0.198,5294.88,0.007,-0.0109,9.0
A000222,"a(n) = A058057(n,n-2).",Успешно,Строгий кристаллический тренд,4.3685,-0.0,0.0,4.3485,16.9571,1.0,0.4921,1.3445625907924756e+18,20.0,0.9999,0.0001,0.0,1.2154877013046716e+33,0.0,1.0,1.0
A000223,"Let A(n) = #{(i,j,k): i^2 + j^2 + k^2 <= n}, V(n) = (4/3)Pi*n^(3/2), P(n) = A(n) - V(n); A000092 gives values of n where |P(n)| sets a new record; sequence gives nearest integer to P(A000092(n)).",Успешно,Строгий кристаллический тренд,5.7549,-0.0,0.0,0.8503,-0.6771,0.9973,0.7851,1523.46,5.82,0.9384,0.0358,0.0258,250564.26,0.0002,0.0289,1.0
A000224,Number of squares mod n.,Успешно,Сложная динамическая структура,4.3275,2.4083,0.0,0.5965,-0.4085,0.6039,0.7663,13.38,4.38,0.5336,0.2546,0.2118,314.07,0.0237,-0.3726,1.0
A000225,"a(n) = 2^n - 1. (Sometimes called Mersenne numbers, although that name is usually reserved for A001348.)",Успешно,Строгий кристаллический тренд,5.0875,-0.0,0.0,4.0083,15.9618,1.0,0.6132,999477209.56,16.5,1.0,0.0,0.0,259198324.22,0.0,1.0,1.0
A000226,Number of n-node unlabeled connected graphs with one cycle of length 3.,Успешно,Строгий кристаллический тренд,4.8402,-0.0,0.0,4.3844,18.695,1.0,0.5736,145496510700.22,18.74,0.9998,0.0002,0.0,1.9208483587684164e+19,0.0,1.0,1.0
A000227,Nearest integer to e^n.,Успешно,Строгий кристаллический тренд,4.9542,-0.0,0.0,4.409,18.9988,1.0,0.5768,1060392067894.36,18.96,1.0,0.0,0.0,372393496233.89,0.0,1.0,1.0
A000228,"Number of hexagonal polyominoes (or hexagonal polyforms, or planar polyhexes) with n cells.",Успешно,Строгий кристаллический тренд,4.8402,-0.0,0.0,4.9099,22.8723,1.0,0.5339,1.6503902758509165e+17,23.22,1.0,0.0,0.0,7.962794798331936e+30,0.0,1.0,1.0
A000229,a(n) is the least number m such that the n-th prime is the least quadratic nonresidue modulo m.,Успешно,Аномальный Сдвиг / Выброс,4.9069,1.4263,0.0,3.2165,9.3278,0.8917,0.6326,20082894034.7,12.77,0.7687,0.1745,0.0568,3.874385517357437e+20,0.0,0.1219,1.0
A000230,"a(0)=2; for n>=1, a(n) = smallest prime p such that there is a gap of exactly 2n between p and next prime, or -1 if no such prime exists.",Успешно,Аномальный Сдвиг / Выброс,5.6439,2.4403,0.0,2.2292,4.809,0.7102,0.7347,314575.61,7.94,0.5915,0.2068,0.2017,118297201366.07,0.0,-0.5121,1.0
A000231,Number of inequivalent Boolean functions of n variables under action of complementing group.,Skip,Слишком короткий ряд,,,,,,,,,,,,,,,,
A000232,Construct a triangle as in A036262. Sequence is one less than the position of the first number larger than 2 in the n-th row (n-th difference).,Успешно,Аномальный Сдвиг / Выброс,5.1996,1.9961,0.0,0.6784,-0.8996,0.9816,0.7981,1881.78,16.04,0.8465,0.0977,0.0558,519771.31,0.0001,0.0715,1.0
A000233,"Generalized class numbers c_(n,1).",Успешно,Строгий кристаллический тренд,5.585,-0.0,0.0,0.8578,-0.5017,0.997,0.7782,3458.98,5.37,0.9402,0.0307,0.0291,1737284.17,0.0001,-0.0246,1.0
A000234,Partitions into non-integral powers (see Comments for precise definition).,Успешно,Строгий кристаллический тренд,5.1293,-0.0,0.0,2.8395,7.5858,1.0,0.6769,4875808.25,9.93,0.9959,0.004,0.0,147180430063.1,0.0,1.0,1.0
A000235,Number of n-node rooted trees of height 3.,Успешно,Строгий кристаллический тренд,5.0378,-0.0,0.0,3.4423,11.6671,1.0,0.6495,18282479.55,13.23,0.9984,0.0016,0.0,1166029910931.67,0.0,1.0,1.0
A000236,"Maximum m such that there are no two adjacent elements belonging to the same n-th power residue class modulo some prime p in the sequence 1,2,...,m (equivalently, there is no n-th power residue modulo p in the sequence 1/2,2/3,...,(m-1)/m).",Успешно,Аномальный Сдвиг / Выброс,4.3219,2.0169,0.0,2.6696,6.2605,0.3275,0.6184,1058941.23,7.88,0.4721,0.3021,0.2257,1844269478160.31,0.0,-0.6896,1.0
A000237,Number of mixed Husimi trees with n nodes; or rooted polygonal cacti with bridges.,Успешно,Строгий кристаллический тренд,4.6235,-0.0,0.0,4.4297,18.4673,1.0,0.5416,2224754188763.42,19.09,0.9998,0.0002,0.0,4.1566496929378096e+21,0.0,1.0,1.0
A000238,Number of oriented trees with n nodes.,Успешно,Строгий кристаллический тренд,4.6235,-0.0,0.0,4.5394,19.2567,1.0,0.5323,216450505481783.5,20.11,0.9998,0.0002,0.0,4.1560120920266054e+25,0.0,1.0,1.0
A000239,One-half of number of permutations of [n] with exactly one run of adjacent symbols differing by 1.,Успешно,Строгий кристаллический тренд,4.5016,-0.0,0.0,4.5746,18.9668,1.0,0.493,7.925352983165356e+21,22.04,0.9999,0.0001,0.0,3.0731128488256375e+40,0.0,1.0,1.0
A000240,Rencontres numbers: number of permutations of [n] with exactly one fixed point.,Успешно,Строгий кристаллический тренд,4.4594,0.2864,0.0,4.3499,16.9654,1.0,0.4921,3.922405675232334e+19,20.05,0.9999,0.0001,0.0,8.919159960885968e+35,0.0,1.0,1.0
A000241,Crossing number of complete graph with n nodes.,Успешно,Строгий кристаллический тренд,3.1329,-0.0,0.0,1.6004,1.3693,0.9984,0.6506,101.45,4.0,0.9572,0.0337,0.0091,648.29,0.0024,0.989,1.0
A000242,3rd power of rooted tree enumerator; number of linear forests of 3 rooted trees.,Успешно,Строгий кристаллический тренд,4.7549,-0.0,0.0,4.123,16.3418,1.0,0.5735,36617570440.09,16.77,0.9998,0.0002,0.0,1.2488141363614935e+18,0.0,1.0,1.0
A000243,"Number of trees with n nodes, 2 of which are labeled.",Успешно,Строгий кристаллический тренд,4.7004,-0.0,0.0,4.0742,15.8656,1.0,0.5706,38026006190.16,16.4,0.9999,0.0001,0.0,4.6591175778816506e+17,0.0,1.0,1.0
A000244,Powers of 3: a(n) = 3^n.,Успешно,Строгий кристаллический тренд,4.8074,-0.0,0.0,4.2932,17.7484,1.0,0.5684,790459866173.17,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
A000245,a(n) = 3*(2*n)!/((n+2)!*(n-1)!).,Успешно,Строгий кристаллический тренд,4.8074,-0.0,0.0,4.5369,19.6168,1.0,0.5503,18214779519720.54,19.89,0.9998,0.0002,0.0,2.4536004412207472e+23,0.0,1.0,1.0
A000246,Number of permutations in the symmetric group S_n that have odd order.,Успешно,Строгий кристаллический тренд,4.3168,-0.0,0.0,4.4611,17.9507,1.0,0.4932,1.7123353479709196e+19,20.95,1.0,0.0,0.0,2.130177357940282e+34,0.0,1.0,1.0
A000247,a(n) = 2^n - n - 2.,Успешно,Строгий кристаллический тренд,4.9069,-0.0,0.0,3.7249,13.5767,1.0,0.6129,279288759.93,14.5,1.0,0.0,0.0,2046132144.41,0.0,1.0,1.0
A000248,Expansion of e.g.f. exp(x*exp(x)).,Успешно,Строгий кристаллический тренд,4.4366,-0.0,0.0,4.4371,17.8061,1.0,0.5014,4.278233053043216e+17,20.33,0.9998,0.0002,0.0,2.0824086220708723e+32,0.0,1.0,1.0
A000249,Nearest integer to modified Bessel function K_n(5).,Успешно,Строгий кристаллический тренд,4.1069,-0.0,0.0,5.1377,24.5976,1.0,0.5093,2.5485350152975124e+16,26.43,0.9997,0.0003,0.0,1.3438118286877554e+30,0.0,1.0,1.0
A000250,Number of symmetric reflexive relations on n nodes: (1/2)*A000666.,Успешно,Строгий кристаллический тренд,4.2479,-0.0,0.0,4.0069,14.0556,1.0,0.4908,7.14676038166766e+38,18.0,1.0,0.0,0.0,3.0652818234637776e+69,0.0,1.0,1.0
A000251,Number of trees of diameter 6.,Успешно,Строгий кристаллический тренд,5.6439,-0.0,0.0,4.0127,16.421,1.0,0.6549,131979688151.18,17.45,0.999,0.001,0.0,4.336101704341285e+19,0.0,1.0,1.0
A000252,Number of invertible 2 X 2 matrices mod n.,Успешно,Аномальный Сдвиг / Выброс,5.2479,2.1032,0.0,2.4267,6.6299,0.4591,0.7025,464592.66,6.9,0.5661,0.3318,0.1022,313814489759.16,0.0,-0.8875,1.0
A000253,a(n) = 2*a(n-1) - a(n-2) + a(n-3) + 2^(n-1).,Успешно,Строгий кристаллический тренд,5.0,-0.0,0.0,3.8756,14.8185,1.0,0.6125,1034700579.24,15.54,0.9999,0.0001,0.0,438723821316708.2,0.0,1.0,1.0
A000254,"Unsigned Stirling numbers of first kind, s(n+1,2): a(n+1) = (n+1)*a(n) + n!.",Успешно,Строгий кристаллический тренд,4.4594,-0.0,0.0,4.349,16.9597,1.0,0.4921,1.7666745269644257e+19,20.01,0.9999,0.0001,0.0,1.9960811418037183e+35,0.0,1.0,1.0
A000255,"a(n) = n*a(n-1) + (n-1)*a(n-2), a(0) = 1, a(1) = 1.",Успешно,Строгий кристаллический тренд,4.3685,-0.0,0.0,4.3499,16.9651,1.0,0.4921,4.1006919066362175e+19,20.04,0.9999,0.0001,0.0,9.83268485206923e+35,0.0,1.0,1.0
A000256,Number of simple triangulations of the plane with n nodes.,Успешно,Строгий кристаллический тренд,4.4537,0.5132,0.0,4.5093,18.8181,1.0,0.5253,134686741548738.66,20.05,0.9999,0.0001,0.0,1.3074004472907677e+25,0.0,1.0,1.0
A000257,"Number of rooted bicubic maps: a(n) = (8*n-4)*a(n-1)/(n+2) for n >= 2, a(0) = a(1) = 1.",Успешно,Строгий кристаллический тренд,4.5016,-0.0,0.0,4.4555,18.2062,1.0,0.5188,1.637871329537723e+16,19.81,0.9999,0.0001,0.0,1.3563843154634625e+29,0.0,1.0,1.0
A000258,Expansion of e.g.f. exp(exp(exp(x)-1)-1).,Успешно,Строгий кристаллический тренд,4.3685,-0.0,0.0,4.3454,16.9392,1.0,0.4935,1.428514924936058e+19,19.9,0.9999,0.0001,0.0,1.358572772329014e+35,0.0,1.0,1.0
A000259,Number of certain rooted planar maps.,Успешно,Строгий кристаллический тренд,4.585,-0.0,0.0,4.4205,17.9748,1.0,0.5232,2.293464279222957e+16,19.38,0.9999,0.0001,0.0,1.7838498126464405e+29,0.0,1.0,1.0
A000260,Number of rooted simplicial 3-polytopes with n+3 nodes; or rooted 3-connected triangulations with 2n+2 faces; or rooted 3-connected trivalent maps with 2n+2 vertices.,Успешно,Строгий кристаллический тренд,4.3685,-0.0,0.0,4.2707,16.4904,1.0,0.5123,6152619835951869.0,18.51,0.9999,0.0001,0.0,1.6748586534230475e+28,0.0,1.0,1.0
A000261,"a(n) = n*a(n-1) + (n-3)*a(n-2), with a(1) = 0, a(2) = 1.",Успешно,Строгий кристаллический тренд,4.4594,-0.0,0.0,4.351,16.9715,1.0,0.4922,1.7088048653928156e+20,20.08,0.9999,0.0001,0.0,1.5128229609154306e+37,0.0,1.0,1.0
A000262,"Number of ""sets of lists"": number of partitions of {1,...,n} into any number of lists, where a list means an ordered subset.",Успешно,Строгий кристаллический тренд,4.3685,-0.0,0.0,4.3534,16.9853,1.0,0.4922,7.85615522171954e+20,20.17,0.9999,0.0001,0.0,2.615956228178605e+38,0.0,1.0,1.0
A000263,Number of partitions into non-integral powers.,Успешно,Строгий кристаллический тренд,5.1699,-0.0,0.0,1.2937,0.5181,0.9999,0.7481,63279.75,3.55,0.9889,0.0109,0.0001,27937595.69,0.0,0.9999,1.0
A000264,Number of 3-edge-connected rooted cubic maps with 2n nodes and a distinguished Hamiltonian cycle.,Успешно,Строгий кристаллический тренд,4.2971,-0.0,0.0,4.1761,15.6345,1.0,0.5077,5911720027031975.0,17.9,0.9999,0.0001,0.0,1.4375344851773211e+28,0.0,1.0,1.0
A000265,Remove all factors of 2 from n; or largest odd divisor of n; or odd part of n.,Успешно,Сложная динамическая структура,5.0066,1.5819,0.0,0.763,-0.5544,-0.0255,0.724,34.87,2.46,0.5073,0.3631,0.1296,2574.95,0.0094,-0.9394,1.0
A000266,Expansion of e.g.f. exp(-x^2/2) / (1-x).,Успешно,Строгий кристаллический тренд,4.3168,-0.0,0.0,4.4625,17.9591,1.0,0.4926,6.175218382610262e+19,21.0,0.9999,0.0001,0.0,2.30325509135885e+36,0.0,1.0,1.0
A000267,Integer part of square root of 4n+1.,Успешно,Строгий кристаллический тренд,3.8946,-0.0,0.0,-0.5427,-0.6298,0.9954,0.7998,5.81,4.75,0.9211,0.0449,0.034,8.02,0.0384,-0.179,1.0
A000268,E.g.f.: -log(1+log(1+log(1-x))).,Успешно,Строгий кристаллический тренд,4.3219,-0.0,0.0,4.1254,15.0309,1.0,0.4913,4.900926817344546e+22,18.53,1.0,0.0,0.0,4.3423643130299e+41,0.0,1.0,1.0
A000269,"Number of trees with n nodes, 3 of which are labeled.",Успешно,Строгий кристаллический тренд,4.585,-0.0,0.0,3.9384,14.6471,1.0,0.5662,270683583741.83,15.41,0.9998,0.0002,0.0,4.834079354364123e+19,0.0,1.0,1.0
A000270,"For n >= 2, a(n) = b(n+1)+b(n)+b(n-1), where the b(i) are the ménage numbers A000179; a(0)=a(1)=1.",Успешно,Строгий кристаллический тренд,4.4366,0.549,0.0,4.4637,17.9664,1.0,0.4926,3.16585282698101e+20,21.04,0.9999,0.0001,0.0,5.280073443569693e+37,0.0,1.0,1.0
A000271,Sums of ménage numbers.,Успешно,Строгий кристаллический тренд,4.2776,0.2864,0.0,4.3485,16.9574,1.0,0.4921,6.551259741946673e+17,20.0,0.9999,0.0001,0.0,2.8677910556181783e+32,0.0,1.0,1.0
